BRIJ KISHOR,4
BRIJ NAGAR,6
BRIJMANGANJ,14
BRINDABANPUR,11
BRUNDAMAL,10
BUDA BHARTHA,4
BUDALUR,32
BUDDIREDDIPP,10
BUDGAM,30
BUDGE BUDGE,62
BUDHA KHERA,6
BUDHA PUSHKA,2
BUDHI,6
BUDHLADA,15
BUDHMA,6
BUDHSINGHWAL,7
BUDNI,6
BUDORA,2
BUDVEL,31
BUGGANAPALLI,14
BUGIA,5
BUGLANWALI,7
BULANDSHAHR,12
BULBULCHANDI,2
BULLUANA,12
BUNDI,16
BUNDKI,6
BUNIYADPUR,10
BURAMARA,4
BURGULA HALT,6
BURHA PANKA,6
BURHANPUR,52
BURHAR,28
BURHPURA,6
BURHWAL JN.,30
BURMI  HALT,4
BURNPUR,39
BUTANA HALT,4
BUTARI,10
BUTEWALA,10
BUTI BORI JN,8
BUXAR,101
BYADARA HALL,10
BYADGI,16
BYATRAYANHAL,20
BYNDOOR,30
BYREE,7
Bolagarh tow,4
CALICUT,114
CAMPIERGANJ,23
CANACONA,16
CANDRABANDA,4
CANNING,58
CANSAULIM,5
CAPPER QUARR,6
CARANZOL,1
CARMELARAM,17
CARRON,6
CASTLE ROCK,18
CAUVERY,10
CAVALRY BARR,36
CHABUA,10
CHACHER,12
CHACHURA BIN,13
CHAF HALT,8
CHAGALLU,18
CHAIBASA,16
CHAINPUR,8
CHAINWA,19
CHAJLI,14
CHAK BANWALA,10
CHAK PAKHEWA,10
CHAK SIKANDA,12
CHAKAND,22
CHAKARADHARP,78
CHAKARBHATHA,14
CHAKARIAPALL,4
CHAKDAHA,133
CHAKDAYALA,10
CHAKERI,5
CHAKIA,36
CHAKITING,2
CHAKKALI LAI,10
CHAKMAKRAND,12
CHAKRA ROAD,6
CHAKRAJ MAL,6
CHAKRAKWALA,3
CHAKROD,4
CHAKSAFAURA,8
CHAKSU,2
CHAKULIA,34
CHAKUR,4
CHALAKUDI,47
CHALALA,6
CHALAMA,8
CHALGERI,12
CHALISGAON J,48
CHALKHOWA,4
CHALLAKERE,6
CHALLAVARIPA,2
CHALSA,8
CHALTHAN,7
CHAMAGRAM,8
CHAMARAJ,4
CHAMARAJAPUR,12
CHAMARDIGHI,12
CHAMPA JN.,72
CHAMPAHATI,60
CHAMPAJHARAN,2
CHAMPANER RO,10
CHAMPAPUKUR,44
CHAMPION,22
CHAMRAJANAGA,10
CHAMROLA,6
CHAMRUA,2
CHAMUA F,9
CHAMUNDA MAR,11
CHANAKYAPURI,10
CHANASMA JN.,4
CHANCHAI,36
CHANCHELAV,8
CHAND BHAN,14
CHAND KHIRA,4
CHANDAFORT,12
CHANDAGIRI K,7
CHANDAN,2
CHANDAN NAGA,173
CHANDANAGAR,108
CHANDANATTOP,10
CHANDANPAHAR,6
CHANDANPUR,64
CHANDAR,6
CHANDARI,5
CHANDAULI MA,16
CHANDAUNA HA,2
CHANDAUSI JN,42
CHANDAWAL,4
CHANDER NAGA,41
CHANDERA HAL,4
CHANDERIYA J,17
CHANDI MANDI,10
CHANDIA ROAD,18
CHANDIGARH,66
CHANDIL JN.,37
CHANDIPOSHI,2
CHANDISAR,4
CHANDKHEDA R,6
CHANDLODIYA,19
CHANDLODIYA(,8
CHANDNI,4
CHANDOK,12
CHANDPARA,65
CHANDPUR SIA,12
CHANDRAGIRI,14
CHANDRAKONA,30
CHANDRANATHP,2
CHANDRAPUR (,82
CHANDRAPURA,56
CHANDRESAL,3
CHANDSARA HA,6
CHANDUR,18
CHANDUR BAZA,10
CHANERA,14
CHANGANACHER,53
CHANGRABANDH,2
CHANGSARI,14
CHANNA PATNA,31
CHANNANI,2
CHANNASANDRA,4
CHANOL,4
CHANPATIA,22
CHAPAGURI,4
CHAPARMUKH J,41
CHAPPI,10
CHAPRAKATA,8
CHAPRAWAT HA,8
CHAR BATIA,6
CHARALI,4
CHARAMULA KU,4
CHARAUD,10
CHARBHUJA RO,4
CHARDUAR,2
CHAREWAN HAL,9
CHARGOLA,10
CHARHI,4
CHARKEDA KHU,4
CHARKHARI RO,4
CHARKHEDA,4
CHARKHI DADR,20
CHARLAPALLI,29
CHARMAL,2
CHARPOKHARI,8
CHARTRAPUR C,10
CHAS ROAD PH,14
CHATA,20
CHATAUD,6
CHATENI,4
CHATRA,19
CHATRAPPATTI,6
CHATRAPUR,49
CHATTAR HAT,2
CHAU MAHLA,20
CHAUBE,6
CHAUBEPUR,7
CHAUBISI,6
CHAUDHURIBAN,4
CHAUHANI,2
CHAUK,2
CHAUKHANDI,9
CHAUKI MAN,10
CHAUNRAH,4
CHAUNTRA BHA,4
CHAUPALE,2
CHAURA BH,18
CHAURADANO,8
CHAURAKHERI,3
CHAURE BAZAR,4
CHAURI CHAUR,21
CHAUSA,22
CHAUTARA,8
CHAVADIPALAY,6
CHAVAJ (BLOC,10
CHAVALKHEDE,4
CHAWAPAIL,7
CHAYGAON,8
CHEBROL,12
CHEDHABANNI,8
CHEEKATEEGAL,10
CHEGRO,4
CHEGUNTA,4
CHEMANCHERI,8
CHEMBUR,2
CHENGALPATTU,254
CHENGANNUR,108
CHENGEL,103
CHENNAI BEAC,738
CHENNAI CENT,192
CHENNAI CHET,169
CHENNAI EGMO,309
CHENNAI FORT,169
CHENNAI PARK,169
CHENNRAYAPAT,8
CHEPPAD,10
CHERAGRAM BH,7
CHERANMAHADE,8
CHERIYANAD,16
CHERUKARA HA,14
CHERUKUVADA,6
CHERUVU MADH,6
CHERVATTUR,23
CHETAR,8
CHETTINAD,14
CHETTIYAPATT,2
CHHABRAGUGOR,11
CHHADA,8
CHHAJAWA,4
CHHALESAR,6
CHHAN ARORIA,8
CHHANDRAULI,6
CHHANSARA,2
CHHANUA,2
CHHAPRA JN.,155
CHHAPRA KACH,18
CHHARODI,7
CHHARRA,24
CHHATA-ASCHA,6
CHHATARIPUT,2
CHHATNA,27
CHHATRAPATI,35
CHHAYAPURI,7
CHHEHARTA,4
CHHEOKI,55
CHHINA,12
CHHINTANWALA,6
CHHINWARA JN,10
CHHIPADOHAR,12
CHHIT MAKAND,10
CHHOTA AMBAN,16
CHHOTA UDEPU,8
CHHOTAKI MAS,1
CHHOTI KHATU,16
CHHOTI ODAI,8
CHHUCHHAPURA,8
CHHULHA,10
CHIANKI,12
CHICHAKI,6
CHICHOLI,8
CHICHOLIBUZU,8
CHICHONDA,4
CHIDAMBARAM,35
CHIGICHERIA,8
CHIHERU,12
CHIKALTHAN,15
CHIKASANA,12
CHIKBALLAPUR,4
CHIKBANAVAR,30
CHIKHLI,2
CHIKJAJUR JN,35
CHIKKADAVADI,1
CHIKMAGALURU,4
CHIKNI ROAD,4
CHIKODI ROAD,12
CHIKSUGUR,4
CHILAKALPUDI,22
CHILBILA JN,18
CHILHIA,12
CHILIKDARA,4
CHILKA,17
CHILKAHAR,9
CHILO,4
CHILUVUR,15
CHIMALPAHAD,12
CHIMIDIPALLI,2
CHINCHLI,14
CHINCHPADA,7
CHINCHVAD,64
CHINGAVANAM,10
CHINNADAGUDI,8
CHINNAGANJAM,24
CHINNARAVURU,14
CHINNASALEM,12
CHINNE KUNTA,4
CHINNNABABU,12
CHINPAI,12
CHINTA KANI,8
CHINTA PARRU,5
CHINTAMANI,4
CHIPLUN,55
CHIPURUPALLE,24
CHIRAI,2
CHIRAILLA PA,10
CHIRAKKAL HA,6
CHIRALA,94
CHIRAWA,8
CHIRAYINKIL,22
CHIRGAON,14
CHIRMIRI,10
CHIT BARAGAO,12
CHITAHARA,6
CHITAL,4
CHITALI,6
CHITGIDDA,16
CHITHARI HAL,4
CHITODA,1
CHITRADURG,14
CHITRAKUTDHA,21
CHITRAPUR (H,4
CHITRASANI,6
CHITRAWAD,6
CHITROD,4
CHITTA HALT,2
CHITTAPUR,32
CHITTARANJAN,90
CHITTAURGARH,65
CHITTERI,11
CHITTOOR,54
CHITYALA,11
CHODIALA,10
CHOKI SORATH,4
CHOLA,21
CHOLANG,6
CHONDI,6
CHONGAJAN,4
CHOPAN,37
CHORAL,8
CHORGHAT PIP,5
CHORGI H,5
CHORVAD,11
CHOTIPADOLI,1
CHOUTH-KA-BA,10
CHOVVARA,12
CHOWKA GHAT,8
CHOWRIGACHA,26
CHROMEPET,168
CHUCHELA KAL,6
CHUCHURA,171
CHUDA,12
CHUDAWA,16
CHUNAR JN.,40
CHURAIBARI,4
CHURARU TAKA,8
CHURCHGATE,13
CHUREB,6
CHURIWALA,4
CHURK,12
CHURKI,4
CHURU,36
CINNAMARA,6
CINTALPALLI,12
CLUTTERBUCKG,6
COIMBATORE,186
COIMBATORE N,23
COLONELGANJ,24
COOCH BEHAR,8
COONOOR,8
COOPERS HALT,11
COROMANDEL,22
COSSIMBAZAR,27
CST-MUMBAI,1027
CUDDALORE PO,28
CUDDAPAH,57
CUMBUM,18
CUTTACK JN.,189
D Samudraval,2
D.A.V. COLLE,12
D.A.V.COLLEG,10
DABHAURA,15
DABHOI JN.,8
DABILPUR HAL,18
DABIR PURA,101
DABLA,6
DABLI RATHAN,6
DABOLIM H,6
DABPAL,2
DABRA,44
DABTARA,14
DADAR,598
DADHAL INAM,2
DADHAPARA,13
DADHDEVI,9
DADPUR BH,16
DADRI,24
DAGARKHEDI,4
DAGHORA,8
DAGMAGPUR,8
DAGORI,13
DAGRU,10
DAHANU ROAD,94
DAHEGAON,6
DAHEJ,2
DAHGAON,2
DAHINA-ZAINA,16
DAHINSARA,2
DAHOD,88
DAILWARA,6
DAINHAT,40
DAKANIYA TAL,20
DAKHINESWAR,64
DAKOR,13
DAKSHIN BARA,56
DAKSHIN DURG,56
DAKSHINBARI,6
DAL CHAPRA F,6
DALADI,8
DALAJI-KA-KH,4
DALAN,15
DALAUDA,9
DALBHUMGARH,20
DALDALI,2
DALELNAGAR,10
DALGAON,20
DALHOUSI ROA,14
DALIGANJ JN,9
DALIMGAON,8
DALKOLHA,41
DALLI-RAJHAR,8
DALMAU JN.,14
DALPAT SINGH,5
DALPATPUR,6
DALSANUR,4
DALSINGH SAR,45
DALTONGANJ,40
DAM DIM,8
DAMALACHERUV,4
DAMAN JODI,12
DAMAY,4
DAMCHARA,2
DAMNAGAR,4
DAMODAR JN.,19
DAMOH,68
DAMRUGHUTU,4
DANAPUR,115
DANAULI PHUL,14
DANDHERA,10
DANDI MAL,6
DANDKHORA,10
DANDU GOPALA,6
DANDUPUR,12
DANEA,6
DANGARI,2
DANGARWA,12
DANGIDAHAR,6
DANGOAPOSI,16
DANGTAL,6
DANISHPET,8
DANIYAWAN BA,12
DANIYAWAN FL,6
DANKAUR,22
DANKUNI JN.,113
DANSI PH,6
DANTAN,19
DANTE WARA,4
DANTIA,6
DANTRA,2
DANWAR,14
DAOTUHAJA,2
DAPODI,48
DAPPER,10
DAPSAURA,2
DARA,14
DARAGANJ,9
DARASURAM,12
DARAULI,12
DARAZPUR,15
DARBHANGA JN,92
DAREKASA,13
DARIMETA,2
DARIYAGANJ,2
DARJEELING,24
DARLIPUT,2
DAROJI,10
DARRITOLA,8
DARSHANNAGAR,4
DARYABAD,26
DARYAOGANJ,12
DARYAPUR,14
DASAMPATTI,8
DASARA,4
DASHARATHPUR,24
DASHNAGAR,95
DASNA,9
DASUA,32
DATARDA KALA,4
DATEWAS,6
DATIA,40
DATIVLI,16
DATTAPUKUR,112
DAUD KHAN,8
DAUDPUR,16
DAULATABAD,15
DAULATPUR HA,14
DAULTA,6
DAUN KALAN,7
DAUND JN.,138
DAUNDAJ,4
DAURAI,4
DAURALA,16
DAURAM MADHE,14
DAUSA,49
DAUSNI,10
DAVANGERE,65
DAVOL,4
DAYA BASTI,56
DAYANANDNAGA,34
DEBAGRAM,27
DEBARI,6
DEBIPUR,62
DEBRABANDHAU,2
DEEDAR GANJ,4
DEEG,6
DEGANA JN.,60
DEHRA DUN,38
DEHRI-ON-SON,82
DEHU ROAD,52
DEKARGAON,12
DELANG,22
DELHI CANTT,91
DELHI INDRAP,10
DELHI JN.,240
DELHI-AZADPU,19
DELHI-KISHAN,75
DELHI-SAFDAR,25
DELHI-SARAI,81
DELHI-SHAHDA,102
DELVADA,4
DEMU,8
DENDULURU,9
DEO ROAD,10
DEOBAND,42
DEOGAN ROAD,4
DEOGHAR,12
DEOJHAR,2
DEORAGRAM,4
DEORAHA BABA,8
DEORAKOT,6
DEORANIAN,8
DEORI,15
DEORIA SADAR,87
DEOTALA,4
DEPALSAR,12
DEPUR PH,6
DERABABA NAN,8
DEROL,24
DEROWAN PH,6
DESANG,2
DESARI,22
DESHAPRAN PH,7
DESHNOKE,18
DESUR,10
DESWAL  HALT,4
DET,4
DETHLI,4
DETROJ,4
DEULA,54
DEULTI,100
DEVAKOTTAI R,20
DEVALGANAUCH,9
DEVAN GONTHI,22
DEVANHALLI,6
DEVANUR,16
DEVARAPALLE,4
DEVARAYI,6
DEVARGUDDA,12
DEVARKADRE,10
DEVBALODA CH,5
DEVGADH MADA,4
DEVGAM,2
DEVLALI,44
DEVPURA,2
DEVRI P.H,5
DEVTHANA HAL,4
DEWALGAON,8
DEWAN HAT,8
DEWANGANJ,6
DEWAS,69
DHABAN,8
DHABLAN,6
DHACHNA,8
DHAIPUKHURI,2
DHAKIA TIWAR,8
DHAKURIA,217
DHALAIBI,6
DHALGAON,12
DHAMALGAON,4
DHAMANGAON,42
DHAMARA GHAT,22
DHAMDHAMIA,15
DHAMNI HALT,6
DHAMORA,4
DHAMPUR,20
DHAMTAN SAHI,8
DHAMTARI,6
DHAMUA,54
DHANA KHERLI,8
DHANA LADANP,7
DHANAKWADA,2
DHANAKYA,5
DHANAPUR-ORI,2
DHANARI,6
DHANAURI,25
DHANBAD JN.,111
DHANDARI KAL,14
DHANDHUKA,10
DHANERA,12
DHANETA,4
DHANG,8
DHANGARIA PH,9
DHANIACHHA,8
DHANIOIAKHAL,47
DHANMANDAL,13
DHANOLI,11
DHANORA (DEC,4
DHANPURA,4
DHANSIMLA PH,9
DHANSIRI,4
DHANSU,12
DHANSURA,4
DHANUVACHAPU,14
DHANWAR,4
DHAPARA DHAM,11
DHAPDHAPI,56
DHARAKOH,2
DHARAM KUNDI,4
DHARAMPUR  H,6
DHARAMPUR HI,5
DHARAMTUL,6
DHARANGAON,10
DHARESHWAR,4
DHAREWADA,6
DHARHARA,34
DHARI,6
DHARIWAL,20
DHARMABAD,37
DHARMADAM HA,8
DHARMANAGAR,14
DHARMAPURI,25
DHARMAVARAM,92
DHARMINIYA,9
DHARNAODA,4
DHARODI,8
DHARUADIHI,12
DHARUR,10
DHARWAD,64
DHASA,9
DHASA JN (MG,8
DHATRI GRAM,41
DHAULIMUHAN,10
DHAULPUR,42
DHAUNI,12
DHAURA,14
DHAURMUI JAG,6
DHAURSALAR H,7
DHAVALAS,4
DHEENA,14
DHEKIAJULI R,16
DHEKWAD,5
DHEMAJI,10
DHENGLI PIMP,8
DHENKANAL,48
DHIGAWARA,6
DHILWAN,9
DHIMSIRI,2
DHINDA,5
DHINDSA,7
DHING,2
DHING BAZAR,2
DHINOJ,14
DHIRERA,8
DHIRGANJ,6
DHIRPUR,14
DHOBHI,15
DHODA KHERI,14
DHODHAR,9
DHODRAMOHAR,4
DHOKI,4
DHOLA JN,31
DHOLA MAJRA,14
DHOLBAZA,10
DHOLI,30
DHOLI (BHAL),6
DHOLIPAL,8
DHOLKA,10
DHOLPUR (NG),4
DHONDHA DIH,10
DHONDI HALT,12
DHONE JN,73
DHORAJI,4
DHRANGADHRA,28
DHUANKHEDI,6
DHUBRI,8
DHUBULIA,25
DHULE,6
DHULIAN GANG,22
DHULKOT,9
DHUPDHARA,6
DHUPGURI,40
DHURANA,6
DHURANT JWAS,2
DHURI JN.,63
DHURWASIN  H,18
DHUTRA,12
DHUVA,3
DHUWALA,2
DIAMOND HARB,54
DIARA,69
DIBAI,8
DIBNAPUR  HA,8
DIBRUGARH,31
DIBRUGARH TO,12
DICHPALLI,10
DIDARGANJ RO,6
DIDWANA,18
DIGARU,11
DIGBOI,8
DIGHA BRIDGE,12
DIGHA FS,21
DIGHA GHAT,4
DIGHAL,5
DIGHORI BUZU,8
DIGHWA DUBAU,4
DIGHWARA,42
DIGOD,4
DIGSAR,6
DIGUVAMETTA,20
DIHAKHO,2
DIJAOBRA,2
DIKOM,4
DILAWARNAGAR,12
DILDARNAGAR,58
DILLIDEWANGA,8
DILMILI,4
DILWA,4
DIMAPUR,45
DINANAGAR,18
DINDIGUL JN,90
DING,14
DINGWAI,3
DINHATA,8
DINHATA COLL,8
DIPA,8
DIPHU,43
DIPLANA,4
DIPORE,3
DISA,14
DITOKCHERRA,2
DIVA JN,265
DIVINE NAGAR,18
DIVITPALLI H,12
DIWAN KHAVAT,4
DIWANA,20
DIYATRA,2
DIYODAR,8
DIYURI  HALT,8
DOBBSPET,12
DODBALLAPUR,16
DODBELE,22
DODDAGHATTA,4
DODDAMPATTI,8
DODH,10
DODJALA,6
DOHRIGHAT,8
DOHRU,2
DOIWALA,12
DOKRA HALT,20
DOKUR,2
DOKWA,8
DOLKALLU,6
DOMBIVLI,267
DOMBIVLI CTL,1
DOMINGARH,8
DOMJUR,6
DOMJUR ROAD,6
DOMOHNI,2
DONAKONDA,22
DONDAICHA,14
DONGAR GARH,50
DONGARGAON,4
DONGRIBUZURG,8
DONKINAVALAS,10
DORAHA,15
DORAVARICHAT,8
DORNAHALLI,6
DORNAKAL JN.,47
DOSAPADU,18
DOSVADA,4
DR SHRI KRIS,12
DRAKSHARAMA,2
DUAN,38
DUBAHA,12
DUBIA,6
DUBRAJPUR,14
DUBRIKALAN,4
DUDAHI,10
DUDH SAGAR,1
DUDHANI,18
DUDHAUNDA (H,6
DUDHIA KHURD,10
DUDHINAGAR,14
DUDHNOI,8
DUDHWAKHARA,8
DUDIA,9
DUDWA,14
DUDWINDI,11
DUGANPUR,4
DUGDA WASHAR,4
DUGDOL HALT,4
DUGGIRALA,21
DUHAI,16
DUKHERI,15
DULAKHAPATNA,9
DULARIYA,4
DULIAJAN,10
DULLABCHERRA,4
DULLAHAPUR,28
DULMERA,6
DULRASAR,6
DUM DUM JN.,463
DUM DUMA TOW,2
DUMARA,4
DUMARI HALT,12
DUMARIYA,8
DUMDANGI,2
DUMDUM CANTO,161
DUMETRA,2
DUMKA,11
DUMMURIPUT,6
DUMRAON,42
DUMRI BIHAR,6
DUMRI JUARA,12
DUMRIKHURD,6
DUMURDAHA,40
DUNDARA,9
DUNDI,12
DUNDLOD MUKA,8
DUNGAR ROAD,6
DUNGRI,19
DUNGRIPALI,6
DUPADU,8
DURAUNDHA JN,40
DURG,163
DURGACHAK,8
DURGACHAK TO,10
DURGADA GATE,8
DURGANAGAR,144
DURGAPUR,158
DURGAPURA,57
DURGAPURI,4
DURGAUTI,18
DUSI,9
DUSKHEDA,4
DUVVADA,101
DWARAPUDI,28
DWARKA,32
DWARKAGANJ,4
EDAMANN,6
EDAVAI,8
EDDULADODDI,8
EDEN GARDENS,29
EGATTUR,52
EKAMBARAKUPP,16
EKANGAR SARA,10
EKCHARI,24
EKDIL,6
EKLAKHI,24
EKMA,25
ELAMANCHILI,32
ELAMANUR,10
ELATTUR,8
ELAVUR,34
ELIMALA,8
ELLENABAD,4
ELURU,148
ENNORE,104
ERALIGUL,4
ERANIEL,24
ERICH ROAD,4
ERIODU,4
ERNAKULAM TO,121
ERNAKULAM. J,137
ERODE JN.,214
ERRUPALEM,14
ETAH,4
ETAWAH,73
ETMADPUR,6
ETTAKKOT,8
ETTAPUR ROAD,8
ETTIMADAI,12
ETTUMANUR,18
EZHUKONE,16
EZHUPUNNA,8
FAIZABAD JN.,82
FAIZULLAPUR,3
FAKHARPUR HA,24
FAKHRABAD HA,9
FAKIRAGRAM J,31
FALAKATA,18
FALAKNUMA,118
FALIMARI,6
FALNA,79
FAQARSAR,9
FARAH,6
FARAH TOWN,8
FARHANTNAGAR,4
FARHEDI HALT,14
FARIDABAD,110
FARIDABAD NE,49
FARIDAHA,6
FARIDKOT,24
FARRUKHABAD,45
FARUKHNAGAR,12
FATEH NAGAR,17
FATEH SINGHW,7
FATEHABAD,2
FATEHABAD JN,9
FATEHGARH,23
FATEHGARH CH,8
FATEHGARH HA,7
FATEHGARH SA,10
FATEHNAGAR,108
FATEHPUR,33
FATEHPUR CHA,4
FATEHPUR-SHE,4
FATEHPUR-SIK,12
FATEHSINGHPU,14
FATUHA,85
FATUHI,8
FAZALPUR,12
FAZILKA JN.,26
FEROK,35
FEROZESHAH,10
FIROZABAD,44
FIROZPUR CAN,66
FIROZPUR CIT,12
FORBESGANJ J,19
FULESWAR,109
FUNGO HALT,7
FURKATING JN,33
FURSATGANJ,14
G.RAMACHANDR,6
GACHHIPURA,6
GADADHARPUR,23
GADAG JN.,46
GADARWARA,33
GADHAKADA,4
GADHWALA,8
GADIGANURU,4
GADRA ROAD,2
GADWAL,57
GAGARIYA,2
GAHLOTA,2
GAHMAR,32
GAHNDRAN HAL,8
GAHRI BHAGI,8
GAIGAON,6
GAIGHAT HALT,2
GAINJAHWA,8
GAINSARI JN,8
GAIPURA,8
GAISAL,6
GAJAPATI NAG,12
GAJARA BAHAR,4
GAJJELAKONDA,12
GAJNER,2
GAJRAULA JN.,32
GAJSINGHPUR,9
GAJU HALT,4
GAJULAGUDEN,4
GAJUWALA HAL,10
GALAN,4
GALGALIA,8
GALSI,24
GALUDIH,20
GAMANI,2
GAMBHIR ROAD,8
GAMHARIA,25
GANAUR,35
GANDHIDHAM J,40
GANDHIGRAM,10
GANDHINAGAR,66
GANDHIPURAM,12
GANESHGANJ,11
GANGA KHER,28
GANGA YAPALL,2
GANGADHARA,6
GANGADHARPUR,15
GANGADHRA,5
GANGAGANJ,12
GANGAGARH (H,8
GANGAGHAT,11
GANGAIKONDAN,7
GANGAJHARI,10
GANGANIA,15
GANGANPALLE,2
GANGAPUR CIT,56
GANGAPUR ROA,20
GANGARAMPUR,8
GANGATIKURI,26
GANGAULI (HA,6
GANGAVARAM H,2
GANGINENI,8
GANGIWARA,7
GANGNAPUR,31
GANGPUR,97
GANGRAR,6
GANGRAUL HAL,18
GANGSAR JAIT,28
GANGUWADA,4
GANGWA PUR (,7
GANI DHAM HA,10
GANJ  KHWAJA,8
GANJ BASODA,49
GANJ DUNDWAR,14
GANJ MURADAB,4
GANJAM,17
GANKAR,18
GANKHERA HAL,8
GANNAVARAM,12
GARAHANI,12
GARBETA,32
GAREA BIHAR,4
GARH BANALI,15
GARH-DHRUBBE,24
GARHA,4
GARHA GOODS,5
GARHARA,4
GARHI HARSAR,40
GARHI MANIKP,16
GARHI SANDRA,4
GARHMAU,4
GARHMUKTESAR,28
GARHNOKHA,12
GARHSHANKAR,6
GARHWA,16
GARIA,217
GARIFA,45
GARIVIDI,11
GARJAIPUR,18
GARKHA F,6
GARLA,16
GARLADINNE,8
GARMADI,2
GARNA SAHIB,6
GAROPARA HAL,6
GAROTH,14
GARPOS,20
GARRA,12
GARUDABILLI,10
GARWA ROAD J,42
GATORA,22
GATRA HALT,12
GAUCHHARI,8
GAUDGAON,7
GAUNTRA,4
GAUR,9
GAURA,5
GAURI BAZAR,20
GAURI SHRI R,8
GAURIBIDANUR,24
GAURIGANJ,38
GAURIPUR,8
GAURIYAMAU,6
GAUSHALA F,12
GAUTAM STHAN,7
GAUTAMDHARA,6
GAUTAMPURA R,8
GAYA JN.,158
GAYABARI,2
GAZOLE,10
GAZULAPALLI,10
GEDE,40
GEGAL AKHRI,2
GEONG  HALT,9
GERATPUR,20
GETOR JAGATP,20
GEVRA-ROAD,12
GHAGGHAR,8
GHAGHARA GHA,8
GHAGWAL,11
GHAL KALAN,7
GHANAULI,14
GHANDHI SMRU,5
GHANPUR,18
GHANTIKAL NI,6
GHARAUNDA,20
GHASARA HALT,3
GHASO,20
GHAT KOPAR,406
GHATALA,4
GHATAMPUR,8
GHATERA,6
GHATIGAON,4
GHATKAVARANA,6
GHATKESAR,18
GHATNANDUR,8
GHATPINDRAI,8
GHATPRABHA,34
GHATPURI,8
GHATSILA,40
GHATWAD,2
GHAUSGANJ,4
GHAZIABAD JN,260
GHAZIPUR CIT,59
GHAZIPUR GHA,10
GHEVRA,26
GHIALA,6
GHOGHA,26
GHOGI BARIAR,6
GHOGRAPAR,10
GHOKSADANGA,6
GHOLVAD,21
GHONSOR,5
GHORADONGRI,44
GHORAGHATA,93
GHORASAHAN,10
GHORAWADI,46
GHORGHAT HAL,8
GHORI  HALT,4
GHORMARA,8
GHORPURI,9
GHOSHAWAR,4
GHOSI,8
GHOSIPURA,6
GHOSRANA,6
GHOSUNDA,6
GHOTI,4
GHOVARASH GH,44
GHUGHULI,16
GHUM,15
GHUNAS HALT,6
GHUNDANKHAPA,2
GHUNGHUTI,6
GHUSIA HALT,8
GHUTAI,4
GHUTIARI SHA,59
GHUTKU,12
GIANI ZAIL S,8
GIDAM,2
GIDANAHALLI,4
GIDARPINDI,12
GIDDALUR,22
GIDDARBAHA,24
GIDHAUR,32
GIDHNI,18
GILL,12
GINIGERA,7
GIR GADHADA,6
GIR GADHARA,4
GIRDHARPUR,4
GIRDIH,10
GIRI MAIDAN,50
GIRWAR,8
GOALDIH,2
GOALPARA  TO,37
GOBARDANGA,75
GOBERWAHI,8
GOBINDPUR DU,6
GOBRA,70
GOCHARAN,56
GODAMGURA,10
GODAPEASAL,14
GODAVRI,21
GODBHAGA,4
GODHA,6
GODHANI,4
GODHNESHWAR,6
GODHRA JN.,77
GOGAMERI,4
GOGAMUKH,10
GOGI POTHIA,10
GOHAD ROAD H,8
GOHANA,14
GOHPUR,10
GOILKERA,16
GOINDWAL SAH,8
GOKAK ROAD,12
GOKARNA ROAD,12
GOKULGARH,5
GOKULPUR,48
GOLA ROAD,4
GOLABAI,10
GOLAGHAT,6
GOLAKGANJ,8
GOLANA  HALT,6
GOLANTHRA,7
GOLAPATTI,4
GOLDEENGANJ,12
GOLE,5
GOLEHWALA,8
GOLHALLI,14
GOLLAPALLI,16
GOLLAPROLU,14
GOLSAR,6
GOMANGALAM,4
GOMTA,4
GOMTINAGAR F,19
GOND UMRI,8
GONDA JN.,133
GONDA KACHAH,8
GONDAL,23
GONDIA JN.,141
GONGALI,8
GONIANA,20
GOONDA (BIHA,3
GOOTY JN.,89
GOP JAM,7
GOPAL NAGAR,31
GOPALGANJ,4
GOPALPUR BAL,14
GOPINATHJEW,6
GOPINATHPUR,9
GORAKHNATH,8
GORAKHPUR CA,33
GORAKHPUR JN,219
GORAM GHAT,4
GORAPUR,2
GORAUL,18
GORAYA,12
GOREGAON ROA,4
GORESWAR,16
GORINJA,4
GORPHAR,10
GORUMAHISANI,2
GOSAI GAON H,18
GOSAINGRAM,11
GOSALPUR,15
GOSHAINGANJ,26
GOT (HALT),6
GOTAN,34
GOTHAJ,21
GOTHAN GAM,14
GOTLAM,8
GOTRA,24
GOUR MALDA,8
GOURDAHA (HA,57
GOURINATHDHA,16
GOVERDHAN,6
GOVINDGARH,6
GOVINDGARH K,12
GOVINDI MARW,2
GOVINDNAGAR,6
GOVINDPUR PH,11
GOVINDPUR RO,10
GOVINDPURI,22
GOWDAVALLI H,33
GRAM KHARIKA,12
GRAM MASAGRA,9
GRAMDADPUR,9
GUA,4
GUAGACHHA,6
GUBBI,14
GUD MARKET,3
GUDAPARTI,6
GUDDA,2
GUDGERI,12
GUDIATTAM,20
GUDIMETTA HA,8
GUDIPUDI,6
GUDIVADA JN.,69
GUDLAVALLERU,22
GUDMA,13
GUDUM,2
GUDUPALLI,9
GUDUR JN.,203
GUDUVANCHERI,37
GUGALWA KIRT,8
GUINDY,170
GUIR SARANG,9
GUJHANDI,10
GUJRAN-BALWA,17
GULABGANJ,9
GULABPURA,4
GULAOTHI,8
GULAPALAYAMU,4
GULARBHOJ,10
GULBARGA,84
GULDHAR,18
