INDORE BG,94
KAVARAIPPETT,94
MARWAR JN.,94
RANGIYA JN.,94
GHORAGHATA,93
KADAMBATTUR,93
PATHANKOT CA,93
SRIKAKULAM R,93
BARSOI JN.,92
DARBHANGA JN,92
DHARMAVARAM,92
WARDHA JN.,92
ARSIKERE JN.,91
ASHOKNAGAR R,91
BIRA,91
DELHI CANTT,91
GUMA,91
HABRA,91
MIDNAPORE,91
ABADA,90
ANKLESHWAR J,90
CHITTARANJAN,90
DINDIGUL JN,90
KATWA JN.,90
BOLPUR,89
GOOTY JN.,89
GURGAON,89
PHAGWARA JN.,89
BETUL,88
DAHOD,88
BHOGPUR,87
DEORIA SADAR,87
MURI,87
RANCHI,87
TIRUNELVELI,87
MIRAJ JN.,86
FATUHA,85
NAVSARI,85
NEW ALIPUR (,85
NEW FARAKKA,85
ROORKEE,85
TIRUVALANGAD,85
ANANTAPUR,84
BHATAPARA,84
GULBARGA,84
KASARAGOD,84
KURUKSHETRA,84
SHAKUR BASTI,84
TADEPALLI GU,84
HARIDWAR JN,83
KODERMA,83
LAKE GARDENS,83
PIPARIYA,83
RAJPURA JN.,83
TOLLY GANJ,83
BATHINDA JN,82
CHANDRAPUR (,82
DEHRI-ON-SON,82
FAIZABAD JN.,82
MALKAJGIRI,82
PARBHANI JN.,82
RAMGUNDAM,82
SASARAM,82
DELHI-SARAI,81
LAKSHMIKANTA,81
RAE BARELI J,81
AZIMGANJ JN.,80
TIRUR,80
TUMKUR,80
ANDAL JN.,79
FALNA,79
KATHIVAKKAM,79
KOPARGAON,79
MANGALORE JN,79
WIMCO NAGAR,79
AMBIVLI,78
ANUPPAMBATTU,78
ASANGAON,78
BANKURA,78
BHAGALPUR,78
CHAKARADHARP,78
KHADAVALI,78
KRISHNA NAGA,78
LUCKEESARAI,78
PURULIA JN.,78
SHAHAD,78
VASIND,78
GODHRA JN.,77
LAKSAR JN.,77
MIRZAPUR,77
WADI JN.,77
AUNRIHAR JN.,76
BALLIA,76
MYSORE JN.,76
NANDIYAMBAKK,76
NERAL,76
RAICHUR,76
BALUGAN,75
DELHI-KISHAN,75
GOBARDANGA,75
MACHHALANDAP,75
MEERUT CITY,75
RANI GANJ,75
TIRUTTANI,75
BHATNI JN.,74
SAINTHIA JN.,74
SAMBALPUR JN,74
SAUGOR,74
SULLURUPETTA,74
YAMUNANAGER,74
BEGU SARAI,73
BHIVPURI ROA,73
BIRUR JN.,73
DHONE JN,73
ETAWAH,73
KAMARKUNDU J,73
MANKAPUR JN.,73
NIZAMABAD,73
PUNDOOAH,73
VANGANI,73
ANAKAPALLE,72
ANUPPUR JN.,72
BARH,72
CHAMPA JN.,72
HARDOI,72
HATHIDAH JN,72
NARSINGHPUR,72
NIDADAVOLU J,72
TARAKESHWAR,72
HAPUR JN.,71
JANAI ROAD,71
MAHBUBNAGAR,71
MANIKPUR JN.,71
MAVELIKARA,71
NEW ALIPURDU,71
PARTAPGARH J,71
RAJNANDGAON,71
VIDISHA,71
BARUI PARA,70
BEGAMPUR,70
GOBRA,70
JIND JN,70
LALITPUR,70
MAGRA,70
NANDURBAR,70
NARAYAN PAKU,70
SULTANPUR JN,70
THALASSERY,70
VIRUDUNAGAR,70
WANKANER,70
BALLABGARH,69
DEWAS,69
DIARA,69
GUDIVADA JN.,69
KHAIRATABAD,69
KHALILABAD,69
KOKRAJHAR,69
NANDAIGAJAN,69
NASIBPUR,69
PAKUR,69
SINGUR,69
UDUPI,69
ALLEPPEY,68
AURANGABAD,68
BOISAR,68
DAMOH,68
JAMES STREET,68
MALKAPUR,68
NABADWIP DHA,68
SANJIVAIAH P,68
THANJAVUR JN,68
TITLA GARH J,68
JALNA,67
KARNAL,67
KARUR JN.,67
KHANYAN,67
KURNOOL TOWN,67
MAU JN.,67
MEMARI,67
MUDKHED JN.,67
SEWAGRAM,67
THAKURNAGAR,67
BAINCHI,66
BELA NAGAR,66
BOKARO STEEL,66
CHANDIGARH,66
FIROZPUR CAN,66
GANDHINAGAR,66
HINDUPUR,66
JAUNPUR JN.,66
KISHANGARH,66
KURDUVADI JN,66
ORAI,66
PANDHURNA,66
SHIVAJINAGAR,66
SIRHIND JN.,66
SONIPAT,66
ADI SAPTAGRA,65
BANDIKUI JN.,65
BAPATIA,65
BIKANER JN.,65
CHANDPARA,65
CHITTAURGARH,65
DAVANGERE,65
HARI PAL,65
KAMARKUNDU H,65
MALIYA,65
MANSI JN.,65
NAJIBABAD JN,65
NALIKUL,65
TALANDU,65
VRIDHA CHALA,65
BALARAMBATI,64
BARHIYA,64
BHABUA ROAD,64
CHANDANPUR,64
CHINCHVAD,64
DAKHINESWAR,64
DHARWAD,64
KATHUA,64
LUMDING JN.,64
MANTHRALAYAM,64
MIRZAPUR BAN,64
PALWAL,64
PARVATIPURAM,64
SHAHDOL,64
SHUJALPUR,64
SIMHACHALAM,64
AHMADNAGAR,63
ALWAR JN.,63
BAHIR KHANDA,63
DHURI JN.,63
HAPA,63
KAIKALA,63
KAWR,63
LOKNATH,63
MADHUSUDANPU,63
MANINAGAR,63
MAYILADUTURA,63
NAGERCOIL JN,63
SHAHGANJ JN.,63
ABHAIPUR,62
AKRA,62
BAGILA,62
BAINCHI GRAM,62
BALICHAK,62
BRACE BRIDGE,62
BUDGE BUDGE,62
DEBIPUR,62
KHADKI,62
MANCHIRYAL,62
NANGI,62
SANHATI,62
SANTOSH PUR,62
SIMLAGARH,62
MAIHAR,61
MAKSI JN,61
RAJA-KI-MAND,61
RAMPUR,61
SADAR BAZAR,61
BIDYADHARPUR,60
CHAMPAHATI,60
DEGANA JN.,60
GUNA,60
KALIKAPUR,60
VADAKARA,60
VIKRABAD JN.,60
BAHADURGARH,59
GHAZIPUR CIT,59
GHUTIARI SHA,59
KAMAREDDI,59
AGRA  FORT,58
ALIPUR DUAR,58
AMBALA CITY,58
AYODHYA,58
CANNING,58
DILDARNAGAR,58
HARDA,58
HAUR,58
HISAR JN,58
LAKDI KA PUL,58
MAHBUBABAD,58
NECKLACE ROA,58
RAIGARH,58
RAYAGADA JN.,58
TALDI,58
TALEGAON,58
ADONI,57
BELMURI,57
BHILAI POWER,57
CUDDAPAH,57
DURGAPURA,57
GADWAL,57
GOURDAHA (HA,57
GURAP,57
KASARA,57
MUZAFFARNAGA,57
NAUGACHIA,57
PIALI,57
RADHAMOHANPU,57
RAMGANJ MAND,57
SULTANGANJ,57
VIRAR,57
AMBIKA KALNA,56
AMETHI,56
BADKULLA,56
BAHARU F,56
BIRNAGAR,56
BOLARUM,56
CHANDRAPURA,56
DAKSHIN BARA,56
DAKSHIN DURG,56
DAYA BASTI,56
DHAPDHAPI,56
GANGAPUR CIT,56
GOCHARAN,56
HAJIGARH,56
HOTAR,56
JAYNAGAR MAJ,56
KALYANPUR,56
KASGANJ JN.,56
KOVILPATTI,56
LUNI JN.,56
MAGRAHAT,56
MANGALORE CE,56
MATHURAPUR R,56
NERUL,56
OTTAPPALAM,56
PORA BAZAR,56
SUBZI MANDI,56
SURJYAPUR,56
TAHERPUR,56
TUGALAKABAD,56
VIVEKANANDPU,56
CHHEOKI,55
CHIPLUN,55
HOGLAHALT E,55
JAKHAL JN.,55
JAMNAGAR,55
KAVALI,55
MASAGRAM,55
MORENA,55
TUNI,55
